symbol,ts_ms,ts_utc,sum_open_interest,sum_open_interest_value
HOMEUSDT,,2026-05-31T20:00:00+00:00,482568841.00000000,17370548.00063600
HOMEUSDT,,2026-05-31T21:00:00+00:00,481254855.00000000,17566374.90077745
HOMEUSDT,,2026-05-31T22:00:00+00:00,478196417.00000000,18488053.78387485
HOMEUSDT,,2026-05-31T23:00:00+00:00,472020058.00000000,17789491.94590400
HOMEUSDT,,2026-06-01T00:00:00+00:00,477178694.00000000,18661785.90038146
HOMEUSDT,,2026-06-01T01:00:00+00:00,478821223.00000000,18482020.38657700
HOMEUSDT,,2026-06-01T02:00:00+00:00,478773308.00000000,18169533.21779544
HOMEUSDT,,2026-06-01T03:00:00+00:00,477364749.00000000,18896960.95391400
HOMEUSDT,,2026-06-01T04:00:00+00:00,479460447.00000000,18998140.75192800
HOMEUSDT,,2026-06-01T05:00:00+00:00,480207784.00000000,19842632.22811912
HOMEUSDT,,2026-06-01T06:00:00+00:00,499092342.00000000,22342722.13753482
HOMEUSDT,,2026-06-01T07:00:00+00:00,472763881.00000000,17540225.49272745
HOMEUSDT,,2026-06-01T08:00:00+00:00,466147677.00000000,16704262.16099190
HOMEUSDT,,2026-06-01T09:00:00+00:00,467587506.00000000,17172618.74535600
HOMEUSDT,,2026-06-01T10:00:00+00:00,462144785.00000000,18154433.58915500
HOMEUSDT,,2026-06-01T11:00:00+00:00,453290760.00000000,17605813.11840000
HOMEUSDT,,2026-06-01T12:00:00+00:00,481598934.00000000,21430762.46786346
HOMEUSDT,,2026-06-01T13:00:00+00:00,493905742.00000000,22789304.84162200
HOMEUSDT,,2026-06-01T14:00:00+00:00,494614051.00000000,22325394.41998700
HOMEUSDT,,2026-06-01T15:00:00+00:00,496307703.00000000,24992954.11997934
HOMEUSDT,,2026-06-01T16:00:00+00:00,494419724.00000000,24166316.48843336
HOMEUSDT,,2026-06-01T17:00:00+00:00,497953132.00000000,25408556.51343200
HOMEUSDT,,2026-06-01T18:00:00+00:00,488613096.00000000,24400624.63911984
HOMEUSDT,,2026-06-01T19:00:00+00:00,486568244.00000000,24470003.55900400
HOMEUSDT,,2026-06-01T20:00:00+00:00,482942523.00000000,24706856.53415700
HOMEUSDT,,2026-06-01T21:00:00+00:00,472650286.00000000,23174043.52258000
HOMEUSDT,,2026-06-01T22:00:00+00:00,472777730.00000000,23401079.30181000
HOMEUSDT,,2026-06-01T23:00:00+00:00,478450717.00000000,24561568.98114671
HOMEUSDT,,2026-06-02T00:00:00+00:00,474607718.00000000,22362091.84900600
HOMEUSDT,,2026-06-02T01:00:00+00:00,475334874.00000000,22053503.72033928
HOMEUSDT,,2026-06-02T02:00:00+00:00,472484626.00000000,22871208.92731250
HOMEUSDT,,2026-06-02T03:00:00+00:00,467766511.00000000,21162224.72415100
HOMEUSDT,,2026-06-02T04:00:00+00:00,464359222.00000000,20953968.42595456
HOMEUSDT,,2026-06-02T05:00:00+00:00,461801804.00000000,21063025.03539612
